track_id,name,artist,spotify_preview_url,spotify_id,tags,genre,year,duration_ms,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
TRXLWRS128F9309DD3,Corporeal,Broadcast,https://p.scdn.co/mp3-preview/fbd7b15bb3bab96b9f6206341b1d3f25fcb9d441?cid=774b29d4f13844c495f206cafdad9c86,5G2hkgy9evYecU5iEuNNzj,"electronic, indie, experimental, post_rock, indie_pop, love",,2005,235013,0.631,0.609,2,-9.803,1,0.0509,0.349,0.777,0.223,0.267,124.983,4
TRAOIWA128F9314657,The Other,Isis,https://p.scdn.co/mp3-preview/e93b8155ddbc0a57141b0d6ae0b6c1201469dc83?cid=774b29d4f13844c495f206cafdad9c86,0kA5bqrZev3NRgcAOqDx2t,"experimental, post_rock, progressive_metal",Metal,2002,434973,0.337,0.599,4,-7.414,0,0.0324,0.0015,0.783,0.565,0.409,88.056,4
TRJDWNW128F93005C4,Mean Low Water,65daysofstatic,https://p.scdn.co/mp3-preview/b846c80569f7a8bd86605c58e45edcb0d5b155c9?cid=774b29d4f13844c495f206cafdad9c86,3LG1frVANXt66cX8XGOy6l,"experimental, instrumental, post_rock",,2006,240960,0.523,0.939,11,-4.683,0,0.0435,0.00521,0.895,0.188,0.42,132.006,4
TRCQTFS128E0783FE3,Oh What A World,Rufus Wainwright,https://p.scdn.co/mp3-preview/97d9d5e72c198eb3f32e4500945dde600793abda?cid=774b29d4f13844c495f206cafdad9c86,13BdS6dxb69M2meZBLA6nW,"alternative, indie, experimental, folk, singer_songwriter, male_vocalists",,2003,263133,0.279,0.226,5,-8.544,1,0.0286,0.799,6.38e-05,0.114,0.244,99.472,4
TRSGHMF128F931B100,Hold Music,Architecture in Helsinki,https://p.scdn.co/mp3-preview/5806a5928fca7a5ea8e788ee04cb973a2ae58593?cid=774b29d4f13844c495f206cafdad9c86,0pTZZU1IckmoeN1Zq2lDNF,"indie, experimental, indie_pop",Rock,2007,234066,0.748,0.901,2,-3.419,1,0.0643,0.109,2.38e-05,0.0987,0.861,115.924,4
TRAUXJB128F92C7E9B,The Fall of Math,65daysofstatic,https://p.scdn.co/mp3-preview/0f829e9ed3b15004345c7331d6655c6cab5ed738?cid=774b29d4f13844c495f206cafdad9c86,3bbhLT7xkT3fA0ZyrpKvfz,"experimental, instrumental, post_rock",,2004,239200,0.319,0.854,4,-4.701,0,0.307,0.00571,0.799,0.0408,0.309,178.25,4
TRRVKBX128F92C7E9C,This Cat Is a Landmine,65daysofstatic,https://p.scdn.co/mp3-preview/6d636dd04a13c2a59f1072e4ad93891cd346aeb4?cid=774b29d4f13844c495f206cafdad9c86,02Nw0JKLKQq59gzxLaZGHj,"experimental, instrumental, post_rock",,2004,285453,0.482,0.921,11,-4.232,0,0.0673,0.00132,0.907,0.138,0.105,140.224,4
TROHWZM128F148251B,Jizzlobber,Faith No More,https://p.scdn.co/mp3-preview/97d87358ddfce25b1ae0008030695f28d7233109?cid=774b29d4f13844c495f206cafdad9c86,0dKzNFxCMutVgHuxmz9Myt,"rock, metal, alternative_rock, experimental, progressive_metal",Rock,2000,398666,0.16,0.843,0,-7.537,1,0.0743,0.00221,0.634,0.366,0.194,179.312,4
TRGUSUL128E078909B,The Final Sound,The Cure,https://p.scdn.co/mp3-preview/8b33568588ba20128ab32da63d3791315554aeab?cid=774b29d4f13844c495f206cafdad9c86,2JgiqaN9Gr42p9lAVqvQmB,"experimental, instrumental, 80s, psychedelic, new_wave, piano, post_punk, gothic_metal, gothic",Rock,1980,52306,0.507,0.173,6,-24.578,1,0.0366,0.869,0.794,0.172,0.0845,120.986,3
TRXLQNQ12903CD520A,Les Grandes Marches,Moderat,https://p.scdn.co/mp3-preview/d010aecf703c0b148296840d7f970ed6e9f513c8?cid=774b29d4f13844c495f206cafdad9c86,3n9JcswaEPwVz6TkRgEnBp,"electronic, experimental, instrumental, german, electro, idm",Electronic,2009,268373,0.315,0.813,8,-8.862,0,0.0317,0.000422,0.848,0.229,0.171,101.968,3
TRSPDPK128F92C6AE1,The End Of You Too,Metronomy,https://p.scdn.co/mp3-preview/4fece95be71b7f88b3cf0dde6b22b45d0c2cddf7?cid=774b29d4f13844c495f206cafdad9c86,1Pzu2SZg3Snigvcv9VTtHt,"electronic, experimental, instrumental, electro, synthpop",Electronic,2008,225040,0.742,0.853,5,-3.369,1,0.0443,0.286,0.964,0.0907,0.727,129.778,4
TRGDAOS128F42999CA,VW,Late of the Pier,https://p.scdn.co/mp3-preview/3385337e2c8338212ac03077dfbf718b29fa396c?cid=774b29d4f13844c495f206cafdad9c86,02UDLmVZ4JEfIXoNci39FZ,"electronic, indie, experimental, instrumental, electro, 00s",,2008,148773,0.0893,0.965,11,-4.588,1,0.218,7.51e-05,0.578,0.202,0.0782,175.001,4
TRFWTRG128F93091C0,Borders,M.I.A.,https://p.scdn.co/mp3-preview/4dbcb3ac48ca6067a277b4c860f64d064ff36be8?cid=774b29d4f13844c495f206cafdad9c86,0cVeP9t3QChKYHKNGWfPnD,"experimental, rap, hip_hop",Rock,2016,251800,0.582,0.844,1,-5.072,1,0.0864,0.00601,0.00169,0.104,0.299,178.104,4
TRHMSVI128F4290037,Grip Like A Vice,The Go! Team,https://p.scdn.co/mp3-preview/c2b5e757ab7b531118f82ec4f6e7bbf69370b5e8?cid=774b29d4f13844c495f206cafdad9c86,0Dzd9CrpPC2DSOotqVEuRk,"electronic, indie, experimental, dance, hip_hop, funk, indie_pop, 00s",,2007,241359,0.456,0.984,5,-3.084,0,0.0571,0.00176,0.183,0.748,0.593,99.993,4
TREBMRJ128E0795035,King for a Day,Faith No More,https://p.scdn.co/mp3-preview/69ddb9556591fc0df20d0ebcf9849516ed050fb8?cid=774b29d4f13844c495f206cafdad9c86,1rnFEapE38u5E8Chv49Jpa,"rock, alternative, metal, alternative_rock, experimental",Rock,1995,395093,0.421,0.871,11,-9.193,1,0.0351,0.00608,0.411,0.19,0.383,102.382,4
TREACHY128F92C7E9D,The Last Home Recording,65daysofstatic,https://p.scdn.co/mp3-preview/64032b53751cdc6236112f6be3b2a36271b19e98?cid=774b29d4f13844c495f206cafdad9c86,08HEAVuSLi3C0wFsDr64Ws,"experimental, instrumental, post_rock",,2004,133066,0.0859,0.417,7,-16.505,1,0.0446,0.499,0.935,0.179,0.0662,64.967,3
TROLTLW128E0791EA6,Universe,Scars on Broadway,https://p.scdn.co/mp3-preview/54a59156170e1e6e2bd92d8fda5be4bbec3a5938?cid=774b29d4f13844c495f206cafdad9c86,1oA71A40oFyBXSpsYkAh5u,"rock, alternative_rock, experimental, nu_metal",Rock,2008,255106,0.445,0.824,8,-3.52,0,0.03,0.00753,3.99e-05,0.128,0.508,135.848,4
TRWVUUS128F931FF4B,With Twilight as My Guide,The Mars Volta,https://p.scdn.co/mp3-preview/056dcf7bbc618158a581f35fc1e16a03c6f504c7?cid=774b29d4f13844c495f206cafdad9c86,5p881TQAufaVxX8qzqVYIS,"experimental, progressive_rock, acoustic, psychedelic, psychedelic_rock",Rock,2009,472413,0.115,0.508,4,-9.189,0,0.0355,0.348,0.000237,0.593,0.13,174.804,4
TRRQJNC128F9330FD7,The Sequel,St. Vincent,https://p.scdn.co/mp3-preview/7947455f758b6f5937693401968c90640f633eb4?cid=774b29d4f13844c495f206cafdad9c86,2tRvpU9MFuwNRhL8WXKLcS,"indie, female_vocalists, experimental, folk, american, indie_pop, 00s, pop_rock",Rock,2009,113773,0.188,0.155,8,-14.85,1,0.0338,0.395,0.0288,0.171,0.0921,74.935,5
TRBLDDO128F931D72B,Dez Moines,The Devil Wears Prada,https://p.scdn.co/mp3-preview/7f95174dce86d38616d522d6453933314ce04dc7?cid=774b29d4f13844c495f206cafdad9c86,05NRKMTDuXA5ehLLe0wtL0,"experimental, death_metal, hardcore, metalcore, post_hardcore, screamo",Metal,2009,243600,0.424,0.981,10,-2.749,1,0.163,0.000537,0.0,0.357,0.0992,149.955,4
TREIICC12903CD6BB5,Collector,Here We Go Magic,https://p.scdn.co/mp3-preview/b4a83e74c833ccf15ff23f72eeb2fa8549a4b243?cid=774b29d4f13844c495f206cafdad9c86,1cHlqOuFECT7ksUcUpFZQ0,"indie, experimental, psychedelic, american, indie_pop",Rock,2010,309346,0.427,0.867,2,-5.751,1,0.0338,5.83e-05,0.193,0.0737,0.418,92.346,4
TRLIZMW128F42858B7,Sun Lips,Black Moth Super Rainbow,https://p.scdn.co/mp3-preview/7ab938fbb7e3b96bd59c1edc05b625d8ba215869?cid=774b29d4f13844c495f206cafdad9c86,0BNooc8qm4Vk9HLwCkz9u8,"experimental, psychedelic",Rock,2007,196053,0.401,0.842,2,-4.204,0,0.0793,0.699,0.235,0.223,0.539,137.392,4
TRVQFAE128F93180AE,Some Are White Light,Caspian,https://p.scdn.co/mp3-preview/79895ecfede40e25934721a039c2ae28d32881a0?cid=774b29d4f13844c495f206cafdad9c86,1F8vuog4jK2zy51lKqLrpA,"experimental, instrumental, post_rock",Rock,2011,326268,0.158,0.641,2,-8.118,1,0.044,2.05e-05,0.897,0.279,0.0393,132.975,4
TRPNRZD128F4230EFE,Cristobal,Devendra Banhart,https://p.scdn.co/mp3-preview/f6c2cb412701fb13f2aaf40978750bceae315e00?cid=774b29d4f13844c495f206cafdad9c86,0jBJ7p24pYngDrzNmYYjEV,"indie, experimental, folk, american, 00s",Folk,2007,270200,0.461,0.284,11,-16.567,0,0.0433,0.991,0.73,0.0942,0.188,130.825,4
TRJCISU128F92CCF29,In Ear Park,Department of Eagles,https://p.scdn.co/mp3-preview/d6062fc992773ac07b474ca664e8ad8c543399e0?cid=774b29d4f13844c495f206cafdad9c86,0ap1oP4OPhx32YClacBkl1,"experimental, folk, acoustic, american, 00s, guitar",,2008,242880,0.33,0.36,7,-11.107,1,0.0325,0.884,0.686,0.0848,0.18,168.324,3
TRLOQMD128F429E169,Uh,Fujiya & Miyagi,https://p.scdn.co/mp3-preview/5ec7cdf85f6b28d785dcfdb69dc72fc5b2abccdb?cid=774b29d4f13844c495f206cafdad9c86,09J3NVQcf22QNl23QPOZbe,"electronic, experimental, electro",Electronic,2008,180533,0.969,0.658,0,-6.515,1,0.195,0.00366,0.814,0.105,0.739,109.975,4
TRZUAAE128F423A342,Frownland,Captain Beefheart & His Magic Band,https://p.scdn.co/mp3-preview/b12825505d69e0cadf78d9b07efafde844d0738b?cid=774b29d4f13844c495f206cafdad9c86,4WeBnqRg2ZwFDdPUBHyTb2,"experimental, progressive_rock, blues, psychedelic, american, 60s, psychedelic_rock, avant_garde",Rock,1999,110706,0.447,0.624,0,-11.841,1,0.155,0.0699,0.918,0.17,0.894,140.369,4
TRNOATJ128F4281CFB,Inoculate The Innocuous,The Unicorns,https://p.scdn.co/mp3-preview/e4d7371d2d851595d9a2945e32528bacf7ae1188?cid=774b29d4f13844c495f206cafdad9c86,6LqJFUx6oGBA6bPIyEDopQ,"indie, experimental, indie_rock",Rock,2004,318240,0.341,0.481,7,-7.843,1,0.0612,0.352,0.755,0.0939,0.173,83.981,4
TRBHZUN12903CA60F7,IRM,Charlotte Gainsbourg,https://p.scdn.co/mp3-preview/a7da81ddc8fa070f32e77911efccd00fe13c836f?cid=774b29d4f13844c495f206cafdad9c86,1RCZrvoCoNsER1jOivjQ3Q,"indie, female_vocalists, experimental",,2009,154964,0.751,0.604,11,-8.278,1,0.0351,0.00603,0.725,0.12,0.327,120.129,4
TRHJRIL128F931BADD,Daylight and the Sun,Antony and the Johnsons,https://p.scdn.co/mp3-preview/c9a977e484d510b24f9dfb57dc86bb61f3d07a14?cid=774b29d4f13844c495f206cafdad9c86,0tH4mS9soIoYVFVg1PKjXY,"alternative, experimental",Rock,2009,380493,0.286,0.203,11,-13.96,0,0.0324,0.958,0.149,0.0894,0.0728,128.12,4
TRWDENM128F4243656,Conjugal Burns,The Mars Volta,https://p.scdn.co/mp3-preview/d2621850ebe9ab171d4953312f2467175454a684?cid=774b29d4f13844c495f206cafdad9c86,0VmOikTDsGhVZv2rHGhC6D,"experimental, progressive_rock, psychedelic, psychedelic_rock",Rock,2008,395826,0.131,0.996,2,-4.68,1,0.422,0.00128,0.00311,0.0463,0.0383,191.931,3
TRWTQCV128F1462B7F,The Melting Point Of Wax,Thrice,https://p.scdn.co/mp3-preview/57ca31a666bccdd9b036718f3ff187b2759330be?cid=774b29d4f13844c495f206cafdad9c86,649TjLu8nDRGjv5UlkhiDe,"rock, experimental, punk, hardcore, punk_rock, emo, post_hardcore, guitar, screamo",Rock,2003,209600,0.318,0.971,4,-2.822,0,0.102,3.34e-05,0.276,0.0934,0.3,103.896,3
TRQSDRB128F423EF64,Miss Modular,Stereolab,https://p.scdn.co/mp3-preview/78ce278de16ccc4933e62af1a0e41746119139a5?cid=774b29d4f13844c495f206cafdad9c86,2lPfB1bQX9nhVA93Vo5zqu,"electronic, alternative, indie, experimental, post_rock, french, britpop, lounge",,1997,269333,0.765,0.535,6,-10.525,0,0.0392,0.0357,0.696,0.111,0.831,112.741,4
TRKKCHY128F92C6AEA,On The Motorway,Metronomy,https://p.scdn.co/mp3-preview/e39b59cb4b9d54c20a1aebbb6c05ca417411014d?cid=774b29d4f13844c495f206cafdad9c86,29ViAXt3Hr1D1RBDtgs7eQ,"indie, experimental, instrumental, electro, synthpop, guitar",Electronic,2008,156840,0.827,0.876,10,-3.56,0,0.118,0.0832,0.941,0.11,0.987,160.061,4
TRMIGCH12903CE7E06,Attic Lights,Atlas Sound,https://p.scdn.co/mp3-preview/0ff0867a9dfc46b23fdad8efcf61480bf31b08c1?cid=774b29d4f13844c495f206cafdad9c86,1ktcbGlDEfi6oq3PJsaXp5,"rock, indie, experimental, indie_rock, acoustic, 00s",,2009,224400,0.484,0.304,5,-12.566,0,0.0379,0.761,0.32,0.213,0.197,70.58,4
TRPNSZA128F1462B85,The Abolition Of Man,Thrice,https://p.scdn.co/mp3-preview/7e30eb2dfe549eaa81a548dd683070918d7253d8?cid=774b29d4f13844c495f206cafdad9c86,2r1dz7bpSmekIAATjEsjr3,"experimental, punk, hardcore, post_hardcore, screamo",,2003,165866,0.282,0.992,5,-2.9,1,0.166,2.15e-05,0.621,0.105,0.197,95.489,4
TRCHGTU128F429BB05,Mango Pickle Down River (with The Wilcannia Mob),M.I.A.,https://p.scdn.co/mp3-preview/9a112e926d416e7fae5266272c10425fe505906b?cid=774b29d4f13844c495f206cafdad9c86,7nDyEq7OR69RKliwHWuRfz,"electronic, experimental, rap, hip_hop, funk, reggae, electro",,2008,233653,0.853,0.447,2,-9.144,1,0.314,0.363,0.00252,0.17,0.556,95.786,4
TRMRQMQ128F42AA222,Scratch Bass,Lamb,https://p.scdn.co/mp3-preview/343b52f95f35b91f5af1b2121a5ba540f65d27fe?cid=774b29d4f13844c495f206cafdad9c86,25FZXGSaG3lgNDOHZnmhaU,"electronic, experimental, instrumental, chillout, trip_hop, downtempo, drum_and_bass",Electronic,2001,287626,0.733,0.793,10,-7.243,0,0.0479,0.00502,0.894,0.116,0.27,119.975,4
TREURVG128F4290F98,Unretrofied,The Dillinger Escape Plan,https://p.scdn.co/mp3-preview/5c123990bd6b0ed4dc1401569b52ea5daa63fba0?cid=774b29d4f13844c495f206cafdad9c86,0I0ZQ2jSIGAYh7OG6X3zDJ,"experimental, hardcore, metalcore, progressive_metal",Metal,2010,337266,0.48,0.835,6,-5.602,0,0.0773,0.000547,0.000602,0.224,0.306,120.042,4
TRXMPCB128F92EA612,Repeaterbeater,Mew,https://p.scdn.co/mp3-preview/f96ad4419b30c9430c13a93c43143e4c71205ff6?cid=774b29d4f13844c495f206cafdad9c86,07cl0dzLMZIfKnRk1tGceN,"alternative, indie, experimental",Rock,2009,151706,0.537,0.757,7,-4.097,1,0.0355,3.73e-05,0.000335,0.314,0.439,134.962,4
TRFQKZJ128EF3622F1,Bullshit,Mindless Self Indulgence,https://p.scdn.co/mp3-preview/dc5d83e1dd688117e42059215e29c34173babcf8?cid=774b29d4f13844c495f206cafdad9c86,1PnWDuwg8Rep92h3LKlNYD,"electronic, experimental, punk, industrial, punk_rock",Rap,2005,161426,0.698,0.965,11,-5.076,1,0.0575,0.00878,1.44e-05,0.0489,0.589,106.01,4
TRFRYYH128F93437C3,Havoc A,Enter Shikari,https://p.scdn.co/mp3-preview/aadeb0b9cca9bfd6574517dfd871faddaff668f2?cid=774b29d4f13844c495f206cafdad9c86,0GoUUdeExsLimeTik7590q,"experimental, post_hardcore",,2009,100160,0.591,0.831,2,-7.137,1,0.039,0.062,0.00112,0.546,0.197,136.991,4
TREPRPL12903CE3791,New Macabre,Russian Circles,https://p.scdn.co/mp3-preview/58b42a608fcea1700fe5e1cb582694614705f972?cid=774b29d4f13844c495f206cafdad9c86,1b4MDngHFPm2hUHGpLAYce,"experimental, instrumental, progressive_rock, post_rock",Rock,2006,318093,0.309,0.645,0,-8.606,1,0.0356,0.0142,0.877,0.0993,0.386,170.571,4
TROBIHZ128E07925F6,Here Come The Bastards,Primus,https://p.scdn.co/mp3-preview/4825f7a914474f2366d76ebabebdd96a388715d3?cid=774b29d4f13844c495f206cafdad9c86,1ah0iHCmLvGnPMsRYAveIs,"alternative, alternative_rock, experimental, punk, funk, psychedelic_rock",Rock,1991,173333,0.844,0.665,4,-11.633,1,0.0463,0.148,0.149,0.101,0.496,126.425,5
TRDVUGX128F931FF45,Halo of Nembutals,The Mars Volta,https://p.scdn.co/mp3-preview/d2bdac7d553ce91ba596580459e0a8fa703112dc?cid=774b29d4f13844c495f206cafdad9c86,0NoBD8lKUfAuqwz9c7H8AF,"alternative_rock, experimental, progressive_rock",Rock,2009,330653,0.368,0.809,4,-8.837,0,0.0985,0.000287,4.74e-05,0.374,0.128,179.91,3
TRACTTC128F42370D9,Market Fresh,Broken Social Scene,https://p.scdn.co/mp3-preview/3ab77968ddc37b8b43ae6dedea7097cd272aa9a5?cid=774b29d4f13844c495f206cafdad9c86,3yzcwmI42C8qKfWbmAAya3,"rock, alternative, indie, experimental, post_rock, post_punk, avant_garde",Rock,2004,237306,0.476,0.563,6,-10.433,1,0.0275,0.425,0.0729,0.135,0.408,132.855,4
TRLRCIA128F425ECD7,Fifteen Feet of Pure White Snow,Nick Cave & The Bad Seeds,https://p.scdn.co/mp3-preview/64abac1e8101a3a65ba2de450496f4dd357ec904?cid=774b29d4f13844c495f206cafdad9c86,15XnR1wQnyKJqeRpR1tdFH,"rock, alternative, alternative_rock, experimental, singer_songwriter, blues, post_punk, blues_rock",Rock,2001,336773,0.564,0.499,9,-10.427,0,0.0495,0.578,0.000115,0.0575,0.454,123.499,4
TRDEXZC128E078248F,The Saxophone Song,Kate Bush,https://p.scdn.co/mp3-preview/d1267739ec45320f79e597c19f913d2f6d0ca568?cid=774b29d4f13844c495f206cafdad9c86,4j9dvpEjjIGHuUJDqw8tq8,"rock, alternative, female_vocalists, experimental, progressive_rock, 70s",,1978,232840,0.383,0.605,9,-11.386,0,0.0375,0.25,5.68e-05,0.14,0.58,138.969,3
TRQUNLN128F1482523,Cuckoo for Caca,Faith No More,https://p.scdn.co/mp3-preview/624fe3d20772d40002d15a4271ae56833a8d9f03?cid=774b29d4f13844c495f206cafdad9c86,00MaCxlSro6p3wdDQVA1lE,"rock, alternative, metal, alternative_rock, experimental, heavy_metal, progressive_metal, nu_metal",,2011,223826,0.437,0.973,8,-7.42,1,0.0696,0.00103,0.0011,0.027,0.265,102.433,4
TRIAKMH128F930AAAA,Set Guitars to Kill,And So I Watch You From Afar,https://p.scdn.co/mp3-preview/d7adf000be2a72f0b25bd2dbaa8c329e68566132?cid=774b29d4f13844c495f206cafdad9c86,2uROWArc64nkOnmDkJSEH3,"experimental, instrumental, post_rock",,2009,329586,0.159,0.887,7,-5.309,1,0.0621,5.34e-05,0.818,0.321,0.41,97.386,4
TRNJNGM128EF359E21,Barnowl,Caribou,https://p.scdn.co/mp3-preview/5a08030e1a91ee2386a2bff85b1ebab3b8a1acc7?cid=774b29d4f13844c495f206cafdad9c86,1JKrK8KTURk1IRCml6avOq,"electronic, indie, experimental, instrumental, idm, chill",,2005,350626,0.588,0.57,9,-11.281,0,0.0332,0.0815,0.913,0.12,0.688,165.001,4
TRBYNRI128E0795031,Caralho Voador,Faith No More,https://p.scdn.co/mp3-preview/0c7396ca8acbb39d9e5f23047a093a629a06ed06?cid=774b29d4f13844c495f206cafdad9c86,1LMCKnIEPL0O1HTj6shF7u,"rock, alternative, alternative_rock, experimental, progressive_rock, progressive_metal",Rock,1995,240906,0.862,0.38,9,-13.913,0,0.0414,0.0357,0.735,0.0917,0.719,114.047,4
TRGDBDH128F42918A9,Burying Luck,Minus the Bear,https://p.scdn.co/mp3-preview/71f6bc1679b85f7e617e2ab1f8dcea740a51be5c?cid=774b29d4f13844c495f206cafdad9c86,2wkqOtEBWHemM1KXaImr0L,"indie, experimental, indie_rock",Rock,2014,293533,0.335,0.792,1,-5.13,0,0.0385,0.0194,2.31e-05,0.123,0.516,158.923,4
TRKVIGY128F9314696,Altered Course,Isis,https://p.scdn.co/mp3-preview/12781a7bf776bf0b3974744ffb2483683f9b044d?cid=774b29d4f13844c495f206cafdad9c86,6ayLKjduwMSFo7TMYXEyhS,"experimental, instrumental, post_rock, progressive_metal",Metal,2004,937424,0.176,0.798,11,-10.922,0,0.136,0.595,0.929,0.738,0.175,138.335,4
TRMYSSQ12903D0C39F,Computer Face//Pure Being,Flying Lotus,https://p.scdn.co/mp3-preview/3c9307191108f44931994e33c5e92a2d5f48c512?cid=774b29d4f13844c495f206cafdad9c86,3PovGredRP1qYTZZME7DDR,"electronic, experimental, industrial, hip_hop, downtempo, idm",,2010,152840,0.511,0.841,11,-4.68,0,0.177,0.000969,0.936,0.201,0.343,154.063,4
TRMOHOM128F92F4345,Crawl Home,Desert Sessions,https://p.scdn.co/mp3-preview/ab694ff81fe5f54e3738c00424e288dd71ae7d61?cid=774b29d4f13844c495f206cafdad9c86,1oXmGbavHHpKCz48PDwNiq,experimental,,2003,180133,0.461,0.921,0,-5.066,1,0.0857,0.00911,0.047,0.2,0.285,129.446,4
TRNMAED128F426AA9A,Autonomy Lost,Meshuggah,https://p.scdn.co/mp3-preview/d4a58a6c672793eff0ea182b4c54446ee60f8537?cid=774b29d4f13844c495f206cafdad9c86,0tQI54Cb940I4HsvhaVhAw,"metal, experimental, death_metal, thrash_metal, progressive_metal, swedish",Metal,2005,100706,0.509,0.973,6,-6.067,1,0.0543,8.53e-06,0.912,0.746,0.206,120.041,4
TRHFFPB128F93146D6,Wrists of Kings,Isis,https://p.scdn.co/mp3-preview/0ac95e627ffebfe32847e69b8265e5e08a93d28a?cid=774b29d4f13844c495f206cafdad9c86,2iOf21eKSU9bhQD8pCKSyJ,"experimental, post_rock, progressive_metal, post_hardcore, doom_metal",Metal,2006,465400,0.338,0.853,4,-7.392,0,0.0461,0.108,0.903,0.153,0.251,128.183,4
TRUHMCF128F92F90D6,Water Curses,Animal Collective,https://p.scdn.co/mp3-preview/53d3af67b57ff12bec80f84d4bc137ab0265c297?cid=774b29d4f13844c495f206cafdad9c86,0UgAmWlXSFmwUxqEMTKJSO,"experimental, psychedelic, indie_pop",Rock,2008,205493,0.527,0.892,1,-5.131,1,0.127,0.147,1.64e-05,0.121,0.478,112.89,3
TRSUBSI128F1462B81,Blood Clots And Black Holes,Thrice,https://p.scdn.co/mp3-preview/d8a3b40699c6c4a4eff630646f22873b82f9231e?cid=774b29d4f13844c495f206cafdad9c86,29Jd4IOri1huZ2ivDw03xh,"experimental, punk, post_hardcore, screamo",,2003,170000,0.388,0.99,0,-3.338,0,0.0939,1.87e-05,0.137,0.0784,0.369,198.464,4
TRXLREX128F148E9C9,Heretics & Killers,Protest the Hero,https://p.scdn.co/mp3-preview/fb33615401a7259b37b56c2dd61dd895d2112add?cid=774b29d4f13844c495f206cafdad9c86,0oG990bq5NtXffTcE98ErP,"experimental, hardcore, metalcore, progressive_metal, post_hardcore",Metal,2006,189320,0.339,0.881,6,-5.339,0,0.136,0.000113,5.37e-05,0.227,0.582,126.65,4
TRFUEOI128F425CEFE,Wild International,One Day as a Lion,https://p.scdn.co/mp3-preview/37fddb182f7c05993bcda5272a04ec4a07814488?cid=774b29d4f13844c495f206cafdad9c86,1G1FoO3vB7SFfbtocvwR2P,"experimental, rap, hip_hop",Rock,2008,227760,0.408,0.895,1,-6.027,1,0.196,0.00964,0.0,0.51,0.531,171.695,4
TRBXTLW128F9308657,When We Were Younger & Better,65daysofstatic,https://p.scdn.co/mp3-preview/c06ffa9aa1e1462aaa813eaecd8e83674d96cec8?cid=774b29d4f13844c495f206cafdad9c86,0juGRnJh6LbqI3ELQqJfOj,"experimental, instrumental, post_rock",,2012,414306,0.584,0.59,2,-11.054,1,0.0296,0.00239,0.818,0.108,0.136,125.013,5
TRMJIPW128F14B04FB,Voodoo Lady,Ween,https://p.scdn.co/mp3-preview/6ab45e820f301af0acd10cd0f2ae17d07491fdca?cid=774b29d4f13844c495f206cafdad9c86,0fiW1rLAXLBMxauyoUJwV5,"rock, alternative, indie, experimental, 90s, psychedelic, male_vocalists, chill",Rock,1994,228093,0.775,0.655,7,-12.914,1,0.046,0.543,0.211,0.0831,0.919,108.017,4
TRIDQXR128F42663FE,Pineal Gland Optics,Meshuggah,https://p.scdn.co/mp3-preview/588dc639724460a1d3370b228d92bd900c449cbb?cid=774b29d4f13844c495f206cafdad9c86,06vwzdv5M1QiqwaM7Dv1Eg,"experimental, death_metal, progressive_metal",Metal,2008,312253,0.372,0.997,5,-5.156,0,0.0697,2.87e-06,0.865,0.383,0.331,94.997,3
TRHTGXX128F428CADF,43% Burnt,The Dillinger Escape Plan,https://p.scdn.co/mp3-preview/d3915b9fa6239ee9bf649f8f4a3919aa2cb4fd2f?cid=774b29d4f13844c495f206cafdad9c86,3zlaF6d64vPWScaR0hSaqB,"experimental, hardcore, metalcore",Metal,1999,271306,0.349,0.925,9,-6.767,0,0.157,6.02e-05,0.000312,0.0577,0.282,138.946,5
TRXMGQV128F92D4673,Black Wings,Tom Waits,https://p.scdn.co/mp3-preview/0e70b370fe707f596eb186c822137f8f320042b5?cid=774b29d4f13844c495f206cafdad9c86,2Vj0hMRFCsIwBZjR7gL9jY,"rock, experimental, singer_songwriter, blues",,1992,275866,0.525,0.297,6,-17.559,0,0.0433,0.685,0.0206,0.118,0.415,147.844,4
TRYQDYX128F4276F86,Jumping Rooftops,Angels & Airwaves,https://p.scdn.co/mp3-preview/5d6962c85e68dcd9d1d7a54850ff8f41b578127a?cid=774b29d4f13844c495f206cafdad9c86,4Do8KN9ZnVM93nJcpX0vok,"rock, electronic, alternative, alternative_rock, experimental, instrumental, progressive_rock, emo",Rock,2007,44626,0.611,0.623,0,-14.5,1,0.0269,0.389,0.901,0.353,0.963,102.072,4
TRKQLRS128F4230F04,Samba Vexillographica,Devendra Banhart,https://p.scdn.co/mp3-preview/af847ec723b17b53fcca7f50b41d91be6127a8e3?cid=774b29d4f13844c495f206cafdad9c86,4q2E04QJ6RIDwTxTZ5OiP0,"experimental, folk, psychedelic",Folk,2007,288893,0.533,0.407,7,-15.48,1,0.059,0.681,0.702,0.753,0.159,104.728,4
TRZZKGN128F42B5CC5,Turnstile Blues,Autolux,https://p.scdn.co/mp3-preview/2584f3834cb61a5cd8e7933e96ef136db3e69eac?cid=774b29d4f13844c495f206cafdad9c86,06sWv85f1WTyDlKjqEVPEB,"indie, experimental",Rock,2014,340280,0.496,0.883,8,-5.238,1,0.0428,0.000313,0.165,0.498,0.609,94.665,4
